chap_num,para_num,sent_num,sent_str
6,91,0,"man with a hard, empty face—the pioneer debauchee, who during one"
6,92,0,phase of American life brought back to the Eastern seaboard the savage
6,93,0,violence of the frontier brothel and saloon
6,93,1, It was indirectly due to
6,94,0,Cody that Gatsby drank so little
6,94,1, Sometimes in the course of gay
6,95,0,parties women used to rub champagne into his hair
6,95,1, for himself he
6,96,0,formed the habit of letting liquor alone
6,97,0,And it was from Cody that he inherited money—a legacy of twenty-five
6,98,0,thousand dollars
6,98,1, He didn’t get it
6,98,2, He never understood the legal
6,99,0,"device that was used against him, but what remained of the millions"
6,100,0,went intact to Ella Kaye
6,100,1, He was left with his singularly appropriate
6,101,0,education
6,101,1, the vague contour of Jay Gatsby had filled out to the
6,102,0,substantiality of a man
6,103,0,------------------------------------------------------------------------
6,104,0,"He told me all this very much later, but I’ve put it down here with"
6,105,0,"the idea of exploding those first wild rumours about his antecedents,"
6,106,0,which weren’t even faintly true
6,106,1, Moreover he told it to me at a time
6,107,0,"of confusion, when I had reached the point of believing everything and"
6,108,0,nothing about him
6,108,1," So I take advantage of this short halt, while"
6,109,0,"Gatsby, so to speak, caught his breath, to clear this set of"
6,110,0,misconceptions away
6,111,0,"It was a halt, too, in my association with his affairs"
6,111,1, For several
6,112,0,weeks I didn’t see him or hear his voice on the phone—mostly I was in
6,113,0,"New York, trotting around with Jordan and trying to ingratiate myself"
6,114,0,with her senile aunt—but finally I went over to his house one Sunday
6,115,0,afternoon
6,115,1, I hadn’t been there two minutes when somebody brought Tom
6,116,0,Buchanan in for a drink
6,116,1," I was startled, naturally, but the really"
6,117,0,surprising thing was that it hadn’t happened before
6,118,0,They were a party of three on horseback—Tom and a man named Sloane and
6,119,0,"a pretty woman in a brown riding-habit, who had been there previously"
6,120,0,"“I’m delighted to see you,” said Gatsby, standing on his porch"
6,120,1, “I’m
6,121,0,delighted that you dropped in
6,121,1,”
6,122,0,As though they cared
6,123,0,“Sit right down
6,123,1, Have a cigarette or a cigar
6,123,2,” He walked around the
6,124,0,"room quickly, ringing bells"
6,124,1, “I’ll have something to drink for you in
6,125,0,just a minute
6,125,1,”
6,126,0,He was profoundly affected by the fact that Tom was there
6,126,1, But he
6,127,0,"would be uneasy anyhow until he had given them something, realizing in"
6,128,0,a vague way that that was all they came for
6,128,1, Mr
6,128,2, Sloane wanted
6,129,0,nothing
6,129,1, A lemonade
6,129,2," No, thanks"
6,129,3, A little champagne
6,129,4," Nothing at all,"
6,130,0,thanks … I’m sorry—
6,131,0,“Did you have a nice ride
6,131,1,”
6,132,0,“Very good roads around here
6,132,1,”
6,133,0,“I suppose the automobiles—”
6,134,0,“Yeah
6,134,1,”
6,135,0,"Moved by an irresistible impulse, Gatsby turned to Tom, who had"
6,136,0,accepted the introduction as a stranger
6,137,0,"“I believe we’ve met somewhere before, Mr"
6,137,1, Buchanan
6,137,2,”
6,138,0,"“Oh, yes,” said Tom, gruffly polite, but obviously not remembering"
6,139,0,“So we did
6,139,1, I remember very well
6,139,2,”
6,140,0,“About two weeks ago
6,140,1,”
6,141,0,“That’s right
6,141,1, You were with Nick here
6,141,2,”
6,142,0,"“I know your wife,” continued Gatsby, almost aggressively"
6,143,0,“That so
6,143,1,”
6,144,0,Tom turned to me
6,145,0,"“You live near here, Nick"
6,145,1,”
6,146,0,“Next door
6,146,1,”
6,147,0,“That so
6,147,1,”
6,148,0,Mr
6,148,1," Sloane didn’t enter into the conversation, but lounged back"
6,149,0,haughtily in his chair
6,149,1, the woman said nothing either—until
6,150,0,"unexpectedly, after two highballs, she became cordial"
6,151,0,"“We’ll all come over to your next party, Mr"
6,151,1," Gatsby,” she suggested"
6,152,0,“What do you say
6,152,1,”
6,153,0,“Certainly
6,153,1, I’d be delighted to have you
6,153,2,”
6,154,0,"“Be ver’ nice,” said Mr"
6,154,1," Sloane, without gratitude"
6,154,2, “Well—think ought
6,155,0,to be starting home
6,155,1,”
6,156,0,"“Please don’t hurry,” Gatsby urged them"
6,156,1, He had control of himself
6,157,0,"now, and he wanted to see more of Tom"
6,157,1, “Why don’t you—why don’t you
6,158,0,stay for supper
6,158,1, I wouldn’t be surprised if some other people dropped
6,159,0,in from New York
6,159,1,”
6,160,0,"“You come to supper with me,” said the lady enthusiastically"
6,160,1, “Both of
6,161,0,you
6,161,1,”
6,162,0,This included me
6,162,1, Mr
6,162,2, Sloane got to his feet
6,163,0,"“Come along,” he said—but to her only"
6,164,0,"“I mean it,” she insisted"
6,164,1, “I’d love to have you
6,164,2, Lots of room
6,164,3,”
6,165,0,Gatsby looked at me questioningly
6,165,1, He wanted to go and he didn’t see
6,166,0,that Mr
6,166,1, Sloane had determined he shouldn’t
6,167,0,"“I’m afraid I won’t be able to,” I said"
6,168,0,"“Well, you come,” she urged, concentrating on Gatsby"
6,169,0,Mr
6,169,1, Sloane murmured something close to her ear
6,170,0,"“We won’t be late if we start now,” she insisted aloud"
6,171,0,"“I haven’t got a horse,” said Gatsby"
6,171,1," “I used to ride in the army, but"
6,172,0,I’ve never bought a horse
6,172,1, I’ll have to follow you in my car
6,172,2, Excuse
6,173,0,me for just a minute
6,173,1,”
6,174,0,"The rest of us walked out on the porch, where Sloane and the lady"
6,175,0,began an impassioned conversation aside
6,176,0,"“My God, I believe the man’s coming,” said Tom"
6,176,1, “Doesn’t he know she
6,177,0,doesn’t want him
6,177,1,”
6,178,0,“She says she does want him
6,178,1,”
6,179,0,“She has a big dinner party and he won’t know a soul there
6,179,1,” He
6,180,0,frowned
6,180,1, “I wonder where in the devil he met Daisy
6,180,2," By God, I may be"
6,181,0,"old-fashioned in my ideas, but women run around too much these days to"
6,182,0,suit me
6,182,1, They meet all kinds of crazy fish
6,182,2,”
6,183,0,Suddenly Mr
6,183,1, Sloane and the lady walked down the steps and mounted
6,184,0,their horses
6,185,0,"“Come on,” said Mr"
6,185,1," Sloane to Tom, “we’re late"
6,185,2, We’ve got to go
6,185,3,”  And
6,186,0,then to me
6,186,1," “Tell him we couldn’t wait, will you"
6,186,2,”
6,187,0,"Tom and I shook hands, the rest of us exchanged a cool nod, and they"
6,188,0,"trotted quickly down the drive, disappearing under the August foliage"
6,189,0,"just as Gatsby, with hat and light overcoat in hand, came out the"
6,190,0,front door
6,191,0,"Tom was evidently perturbed at Daisy’s running around alone, for on"
6,192,0,the following Saturday night he came with her to Gatsby’s
6,193,0,party
6,193,1, Perhaps his presence gave the evening its peculiar quality of
6,194,0,oppressiveness—it stands out in my memory from Gatsby’s other parties
6,195,0,that summer
6,195,1," There were the same people, or at least the same sort of"
6,196,0,"people, the same profusion of champagne, the same many-coloured,"
6,197,0,"many-keyed commotion, but I felt an unpleasantness in the air, a"
6,198,0,pervading harshness that hadn’t been there before
6,198,1, Or perhaps I had
6,199,0,"merely grown used to it, grown to accept West Egg as a world complete"
6,200,0,"in itself, with its own standards and its own great figures, second to"
6,201,0,"nothing because it had no consciousness of being so, and now I was"
6,202,0,"looking at it again, through Daisy’s eyes"
6,202,1, It is invariably saddening
6,203,0,to look through new eyes at things upon which you have expended your
6,204,0,own powers of adjustment
6,205,0,"They arrived at twilight, and, as we strolled out among the sparkling"
6,206,0,"hundreds, Daisy’s voice was playing murmurous tricks in her throat"
6,207,0,"“These things excite me so,” she whispered"
6,207,1, “If you want to kiss me
6,208,0,"any time during the evening, Nick, just let me know and I’ll be glad"
6,209,0,to arrange it for you
6,209,1, Just mention my name
6,209,2, Or present a green card
6,210,0,I’m giving out green—”
6,211,0,"“Look around,” suggested Gatsby"
6,212,0,“I’m looking around
6,212,1, I’m having a marvellous—”
6,213,0,“You must see the faces of many people you’ve heard about
6,213,1,”
6,214,0,Tom’s arrogant eyes roamed the crowd
6,215,0,"“We don’t go around very much,” he said"
6,215,1," “in fact, I was just thinking"
6,216,0,I don’t know a soul here
6,216,1,”
6,217,0,“Perhaps you know that lady
6,217,1,"” Gatsby indicated a gorgeous, scarcely"
6,218,0,human orchid of a woman who sat in state under a white-plum tree
6,218,1, Tom
6,219,0,"and Daisy stared, with that peculiarly unreal feeling that accompanies"
6,220,0,the recognition of a hitherto ghostly celebrity of the movies
6,221,0,"“She’s lovely,” said Daisy"
6,222,0,“The man bending over her is her director
6,222,1,”
6,223,0,He took them ceremoniously from group to group
6,224,0,“Mrs
6,224,1, Buchanan … and Mr
6,224,2, Buchanan—” After an instant’s hesitation he
6,225,0,added
6,225,1, “the polo player
6,225,2,”
6,226,0,"“Oh no,” objected Tom quickly, “not me"
6,226,1,”
6,227,0,But evidently the sound of it pleased Gatsby for Tom remained “the
6,228,0,polo player” for the rest of the evening
6,229,0,"“I’ve never met so many celebrities,” Daisy exclaimed"
6,229,1, “I liked that
6,230,0,man—what was his name
6,230,1,—with the sort of blue nose
6,230,2,”
6,231,0,"Gatsby identified him, adding that he was a small producer"
6,232,0,"“Well, I liked him anyhow"
6,232,1,”
6,233,0,"“I’d a little rather not be the polo player,” said Tom pleasantly,"
6,234,0,“I’d rather look at all these famous people in—in oblivion
6,234,1,”
6,235,0,Daisy and Gatsby danced
6,235,1," I remember being surprised by his graceful,"
6,236,0,conservative foxtrot—I had never seen him dance before
6,236,1, Then they
6,237,0,"sauntered over to my house and sat on the steps for half an hour,"
6,238,0,while at her request I remained watchfully in the garden
6,238,1, “In case
6,239,0,"there’s a fire or a flood,” she explained, “or any act of God"
6,239,1,”
6,240,0,Tom appeared from his oblivion as we were sitting down to supper
6,241,0,together
6,241,1, “Do you mind if I eat with some people over here
6,241,2,” he
6,242,0,said
6,242,1, “A fellow’s getting off some funny stuff
6,242,2,”
6,243,0,"“Go ahead,” answered Daisy genially, “and if you want to take down any"
6,244,0,addresses here’s my little gold pencil
6,244,1,” … She looked around after a
6,245,0,"moment and told me the girl was “common but pretty,” and I knew that"
6,246,0,except for the half-hour she’d been alone with Gatsby she wasn’t
6,247,0,having a good time
6,248,0,We were at a particularly tipsy table
6,248,1, That was my fault—Gatsby had
6,249,0,"been called to the phone, and I’d enjoyed these same people only two"
6,250,0,weeks before
6,250,1, But what had amused me then turned septic on the air
6,251,0,now
6,252,0,"“How do you feel, Miss Baedeker"
6,252,1,”
6,253,0,"The girl addressed was trying, unsuccessfully, to slump against my"
6,254,0,shoulder
6,254,1, At this inquiry she sat up and opened her eyes
6,255,0,“Wha’
6,255,1,”
6,256,0,"A massive and lethargic woman, who had been urging Daisy to play golf"
6,257,0,"with her at the local club tomorrow, spoke in Miss Baedeker’s defence"
6,258,0,"“Oh, she’s all right now"
6,258,1, When she’s had five or six cocktails she
6,259,0,always starts screaming like that
6,259,1, I tell her she ought to leave it
6,260,0,alone
6,260,1,”
6,261,0,"“I do leave it alone,” affirmed the accused hollowly"
